id,weak_label,model_label,model_confidence,model_source,rule_label,rule_confidence,suggested_gold_label,needs_review,entity,answer_span,start,end,cue,text,source,notes
silver-01105,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,尿路感染,尿路感染,67,71,父亲,糖尿病病程长了会再次出现并发症，糖尿病性肾病是其中个并发症，您父亲的情况血需要查尿常规、尿微量白蛋白看一看，另外糖尿病的病人容易传染，尿路感染也可能会再次出现尿浑浊，尿路感染多有尿频，尿急、尿痛等尿路刺激症状，建议您尽快去医院查一下，祝您父亲早日康复,dialogue_weak:内分泌科:answer:内科5000-33000.csv:1721,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01106,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,尿路感染,尿路感染,83,87,父亲,糖尿病病程长了会再次出现并发症，糖尿病性肾病是其中个并发症，您父亲的情况血需要查尿常规、尿微量白蛋白看一看，另外糖尿病的病人容易传染，尿路感染也可能会再次出现尿浑浊，尿路感染多有尿频，尿急、尿痛等尿路刺激症状，建议您尽快去医院查一下，祝您父亲早日康复,dialogue_weak:内分泌科:answer:内科5000-33000.csv:1721,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01107,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,尿痛等尿路刺激症,尿痛等尿路刺激症,95,103,父亲,糖尿病病程长了会再次出现并发症，糖尿病性肾病是其中个并发症，您父亲的情况血需要查尿常规、尿微量白蛋白看一看，另外糖尿病的病人容易传染，尿路感染也可能会再次出现尿浑浊，尿路感染多有尿频，尿急、尿痛等尿路刺激症状，建议您尽快去医院查一下，祝您父亲早日康复,dialogue_weak:内分泌科:answer:内科5000-33000.csv:1721,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01108,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,您父亲患高血压病,您父亲患高血压病,0,8,父亲,您父亲患高血压病，平时也口服药物，保持血压，建议您在口服药物2到3个月后不定期复检，如果再次出现药物的不良反应，要及时复诊,dialogue_weak:心血管科:answer:内科5000-33000.csv:1821,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01109,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,平时也口服药,平时也口服药,9,15,父亲,您父亲患高血压病，平时也口服药物，保持血压，建议您在口服药物2到3个月后不定期复检，如果再次出现药物的不良反应，要及时复诊,dialogue_weak:心血管科:answer:内科5000-33000.csv:1821,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01110,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,您在口服药,您在口服药,24,29,父亲,您父亲患高血压病，平时也口服药物，保持血压，建议您在口服药物2到3个月后不定期复检，如果再次出现药物的不良反应，要及时复诊,dialogue_weak:心血管科:answer:内科5000-33000.csv:1821,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01111,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,再次出现药,再次出现药,44,49,父亲,您父亲患高血压病，平时也口服药物，保持血压，建议您在口服药物2到3个月后不定期复检，如果再次出现药物的不良反应，要及时复诊,dialogue_weak:心血管科:answer:内科5000-33000.csv:1821,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01112,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,药物,药物,14,16,父亲,您父亲患高血压病，平时也口服药物，保持血压，建议您在口服药物2到3个月后不定期复检，如果再次出现药物的不良反应，要及时复诊,dialogue_weak:心血管科:answer:内科5000-33000.csv:1821,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01113,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,药物2到3个月后不定期复检,药物2到3个月后不定期复检,28,41,父亲,您父亲患高血压病，平时也口服药物，保持血压，建议您在口服药物2到3个月后不定期复检，如果再次出现药物的不良反应，要及时复诊,dialogue_weak:心血管科:answer:内科5000-33000.csv:1821,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01114,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBsAg,HBsAg,6,11,母亲,只有母亲仅为HBsAg阳性可以哺乳。,dialogue_weak:肝病科:answer:内科5000-33000.csv:2104,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01115,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBsAg,HBsAg,9,14,母亲,"产妇在乳汁中能检出HBsAg,但未见有在乳汁中检出HBVDNA的报告,故其乳汁如何有传染性尚不能够定论,只要母亲乳头不破溃破皮,母乳喂养是可以的.但换尿布前母亲运用肥皂流水洗净双手,以增加碰触散播的机会;",dialogue_weak:肝病科:answer:内科5000-33000.csv:2129,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01116,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBVDNA,HBVDNA,25,31,母亲,"产妇在乳汁中能检出HBsAg,但未见有在乳汁中检出HBVDNA的报告,故其乳汁如何有传染性尚不能够定论,只要母亲乳头不破溃破皮,母乳喂养是可以的.但换尿布前母亲运用肥皂流水洗净双手,以增加碰触散播的机会;",dialogue_weak:肝病科:answer:内科5000-33000.csv:2129,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01117,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBsAg,HBsAg,12,17,母亲,可以，产妇在乳汁中能检出HBsAg，但未见有在乳汁中检出HBVDNA的报告，故其乳汁如何有传染性尚不能够定论，只要母亲乳头不破溃破皮，母乳喂养是可以的。,dialogue_weak:肝病科:answer:内科5000-33000.csv:2134,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01118,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBVDNA,HBVDNA,28,34,母亲,可以，产妇在乳汁中能检出HBsAg，但未见有在乳汁中检出HBVDNA的报告，故其乳汁如何有传染性尚不能够定论，只要母亲乳头不破溃破皮，母乳喂养是可以的。,dialogue_weak:肝病科:answer:内科5000-33000.csv:2134,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01119,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,肝炎产妇的唾液中有肝炎病,肝炎产妇的唾液中有肝炎病,36,48,母亲,但换尿布前母亲运用肥皂流水洗净双手，以增加碰触散播的机会需要有引用的是，肝炎产妇的唾液中有肝炎病毒拥有，故产妇不香甜可口援疆给孩子投食，并要留意灭菌隔绝。,dialogue_weak:肝病科:answer:内科5000-33000.csv:2134,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01120,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,肝病,肝病,0,2,家族史,肝病一般都有家族史，但是同时拥有传染病，不拥有隔代遗传。,dialogue_weak:肝病科:answer:内科5000-33000.csv:2146,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01121,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,但是同时拥有传染病,但是同时拥有传染病,10,19,家族史,肝病一般都有家族史，但是同时拥有传染病，不拥有隔代遗传。,dialogue_weak:肝病科:answer:内科5000-33000.csv:2146,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01122,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBsAg,HBsAg,13,18,母亲,"不可以，产妇在乳汁中能检出HBsAg,但未见有在乳汁中检出HBVDNA的报告,故其乳汁如何有传染性尚不能够定论,只要母亲乳头不破溃破皮,母乳喂养是可以的.但换尿布前母亲运用肥皂流水洗净双手,以增加碰触散播的机会;",dialogue_weak:肝病科:answer:内科5000-33000.csv:2183,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01123,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBVDNA,HBVDNA,29,35,母亲,"不可以，产妇在乳汁中能检出HBsAg,但未见有在乳汁中检出HBVDNA的报告,故其乳汁如何有传染性尚不能够定论,只要母亲乳头不破溃破皮,母乳喂养是可以的.但换尿布前母亲运用肥皂流水洗净双手,以增加碰触散播的机会;",dialogue_weak:肝病科:answer:内科5000-33000.csv:2183,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01124,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,是丙肝病,是丙肝病,0,4,母亲,是丙肝病毒携带者，剖宫产可增加婴儿碰触母亲丙肝病毒致使感染的机会小孩被传染的几率不大，最好区医院化验一下孩子的血液。,dialogue_weak:肝病科:answer:内科5000-33000.csv:2277,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01125,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBeAg,HBeAg,6,11,母亲,"以往若母亲是HBeAg阳性,则被传染的小宝宝,有九成以上会变作乙肝病毒携带者。",dialogue_weak:肝病科:answer:内科5000-33000.csv:2329,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01126,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,有九成以上会变作乙肝病,有九成以上会变作乙肝病,23,34,母亲,"以往若母亲是HBeAg阳性,则被传染的小宝宝,有九成以上会变作乙肝病毒携带者。",dialogue_weak:肝病科:answer:内科5000-33000.csv:2329,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01127,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBeAg,HBeAg,23,28,母亲,"现在,所有的新生儿都必须麻醉乙肝疫苗,若母亲是HBeAg阳性,则新生儿必须在降生二十四小时之内,施打乙肝免疫球蛋白。",dialogue_weak:肝病科:answer:内科5000-33000.csv:2329,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01128,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,骨盆狭窄,骨盆狭窄,15,19,母亲,或者胎儿和母亲都不能够耐受，如骨盆狭窄、胎儿偏大、胎位不正，都可实施手术治疗,dialogue_weak:心血管科:answer:内科5000-33000.csv:2518,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01129,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,你父亲是患高血压病,你父亲是患高血压病,0,9,父亲,你父亲是患高血压病，临床诊断上比较常见，病发的原因与患者的体质、不良生活方式和家族隔代遗传关于，表现出为头晕耳鸣和乏力等不适，高压低于正常考虑患者拆分有脑血管粥样硬化，治疗不及时可以有中风的风险，建议在医生指导下运用吲达帕胺缓释片等减低血压的药物对症治疗,dialogue_weak:心血管科:answer:内科5000-33000.csv:2563,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01130,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,物对症,物对症,122,125,父亲,你父亲是患高血压病，临床诊断上比较常见，病发的原因与患者的体质、不良生活方式和家族隔代遗传关于，表现出为头晕耳鸣和乏力等不适，高压低于正常考虑患者拆分有脑血管粥样硬化，治疗不及时可以有中风的风险，建议在医生指导下运用吲达帕胺缓释片等减低血压的药物对症治疗,dialogue_weak:心血管科:answer:内科5000-33000.csv:2563,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01131,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,高血压伴发心率快的症,高血压伴发心率快的症,12,22,父亲,根据你叙述的父亲年纪大，高血压伴发心率快的症状来看，建议你口服切换酶抑止和b受体阻滞剂来降血压。,dialogue_weak:心血管科:answer:内科5000-33000.csv:2668,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01132,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,不过有高血压,不过有高血压,9,15,家族史,高血压不影响受孕，不过有高血压家族史，其子女再次发生高血压的风险会比常人高，患者目前血压偏高不厉害，而且年纪小，建议先不口服用药，注意稳定饮食习惯以及增强体育锻炼，多排便含维生素c高的水果蔬菜，少吃高油脂，高糖分的食物，控制每天食物热量，避免引来肥胖,dialogue_weak:心血管科:answer:内科5000-33000.csv:2751,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01133,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,其子女再次发生高血压,其子女再次发生高血压,19,29,家族史,高血压不影响受孕，不过有高血压家族史，其子女再次发生高血压的风险会比常人高，患者目前血压偏高不厉害，而且年纪小，建议先不口服用药，注意稳定饮食习惯以及增强体育锻炼，多排便含维生素c高的水果蔬菜，少吃高油脂，高糖分的食物，控制每天食物热量，避免引来肥胖,dialogue_weak:心血管科:answer:内科5000-33000.csv:2751,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01134,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,先不口服用药,先不口服用药,58,64,家族史,高血压不影响受孕，不过有高血压家族史，其子女再次发生高血压的风险会比常人高，患者目前血压偏高不厉害，而且年纪小，建议先不口服用药，注意稳定饮食习惯以及增强体育锻炼，多排便含维生素c高的水果蔬菜，少吃高油脂，高糖分的食物，控制每天食物热量，避免引来肥胖,dialogue_weak:心血管科:answer:内科5000-33000.csv:2751,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01135,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,用药,用药,62,64,家族史,高血压不影响受孕，不过有高血压家族史，其子女再次发生高血压的风险会比常人高，患者目前血压偏高不厉害，而且年纪小，建议先不口服用药，注意稳定饮食习惯以及增强体育锻炼，多排便含维生素c高的水果蔬菜，少吃高油脂，高糖分的食物，控制每天食物热量，避免引来肥胖,dialogue_weak:心血管科:answer:内科5000-33000.csv:2751,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01136,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,你母亲的病情动用这些药,你母亲的病情动用这些药,18,29,母亲,至于干扰素和利巴韦林最好不要再动用，你母亲的病情动用这些药物一般没任何效用，现在主要的问题就是要精心的调理，因为肝硬化还没有特效药，首先要精神调养，平时不要生气，不要疲劳，保持良好的精神状态并且一定要愉快,dialogue_weak:肝病科:answer:内科5000-33000.csv:2867,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01137,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,因为肝硬化还没有特效药,因为肝硬化还没有特效药,54,65,母亲,至于干扰素和利巴韦林最好不要再动用，你母亲的病情动用这些药物一般没任何效用，现在主要的问题就是要精心的调理，因为肝硬化还没有特效药，首先要精神调养，平时不要生气，不要疲劳，保持良好的精神状态并且一定要愉快,dialogue_weak:肝病科:answer:内科5000-33000.csv:2867,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01138,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,乙肝病,乙肝病,0,3,父亲,乙肝病毒主要通过体液散播，比如血液，唾液等所以您的情况建议以后还是要留意的，另外建议您的父亲及早救治，祝您健康！,dialogue_weak:肝病科:answer:内科5000-33000.csv:2884,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01139,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,这样即使母亲乙肝病,这样即使母亲乙肝病,79,88,母亲,在有比较成熟的截断母亲传给孩子的措施，就是在孩子降生后立即麻醉乙肝免疫球蛋白，同时在身体不同部位麻醉乙肝疫苗，满月和6个月的时候再麻醉第三针和第二针乙肝疫苗，这样即使母亲乙肝病毒DNA阳性，也大都绝不会感染孩子,dialogue_weak:肝病科:answer:内科5000-33000.csv:2915,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01140,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,DNA,DNA,89,92,母亲,在有比较成熟的截断母亲传给孩子的措施，就是在孩子降生后立即麻醉乙肝免疫球蛋白，同时在身体不同部位麻醉乙肝疫苗，满月和6个月的时候再麻醉第三针和第二针乙肝疫苗，这样即使母亲乙肝病毒DNA阳性，也大都绝不会感染孩子,dialogue_weak:肝病科:answer:内科5000-33000.csv:2915,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01141,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,也大都绝不会感染,也大都绝不会感染,95,103,母亲,在有比较成熟的截断母亲传给孩子的措施，就是在孩子降生后立即麻醉乙肝免疫球蛋白，同时在身体不同部位麻醉乙肝疫苗，满月和6个月的时候再麻醉第三针和第二针乙肝疫苗，这样即使母亲乙肝病毒DNA阳性，也大都绝不会感染孩子,dialogue_weak:肝病科:answer:内科5000-33000.csv:2915,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01142,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBsAg,HBsAg,9,14,母亲,"产妇在乳汁中能检出HBsAg,但未见有在乳汁中检出HBVDNA的报告,故其乳汁如何有传染性尚不能够定论,只要母亲乳头不破溃破皮,母乳喂养是可以的.但换尿布前母亲运用肥皂流水洗净双手,以增加碰触散播的机会除了服药救治肝病外，患者还需要有看重饮食方面，比如饮食清淡，防止辛辣刺激食物。",dialogue_weak:肝病科:answer:内科5000-33000.csv:3101,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01143,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBVDNA,HBVDNA,25,31,母亲,"产妇在乳汁中能检出HBsAg,但未见有在乳汁中检出HBVDNA的报告,故其乳汁如何有传染性尚不能够定论,只要母亲乳头不破溃破皮,母乳喂养是可以的.但换尿布前母亲运用肥皂流水洗净双手,以增加碰触散播的机会除了服药救治肝病外，患者还需要有看重饮食方面，比如饮食清淡，防止辛辣刺激食物。",dialogue_weak:肝病科:answer:内科5000-33000.csv:3101,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01144,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,乙肝病,乙肝病,0,3,母亲,"乙肝病毒最危险的散播途径是人的体液和血液.和乙肝患者一同吃晚饭,除非患者把含有病毒的唾液沾在食物上,被你吃进嘴里,而你又刚好患口腔溃疡,而这些病毒又碰巧在溃疡部位,你才可能会传染乙肝病毒.母婴散播多是临产过程中母亲有病毒的体液踏入孩子体内,而在腹中的孩子炼化母体的营养,大多数是正常的.和乙肝患者一同生活不必大惊小怪,应留意不要和患者共用牙膏,剃须刀等能致使体液和血液散播的危险物品就可以了.",dialogue_weak:肝病科:answer:内科5000-33000.csv:3122,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01145,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,除非患者把含有病,除非患者把含有病,32,40,母亲,"乙肝病毒最危险的散播途径是人的体液和血液.和乙肝患者一同吃晚饭,除非患者把含有病毒的唾液沾在食物上,被你吃进嘴里,而你又刚好患口腔溃疡,而这些病毒又碰巧在溃疡部位,你才可能会传染乙肝病毒.母婴散播多是临产过程中母亲有病毒的体液踏入孩子体内,而在腹中的孩子炼化母体的营养,大多数是正常的.和乙肝患者一同生活不必大惊小怪,应留意不要和患者共用牙膏,剃须刀等能致使体液和血液散播的危险物品就可以了.",dialogue_weak:肝病科:answer:内科5000-33000.csv:3122,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01146,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,而这些病,而这些病,68,72,母亲,"乙肝病毒最危险的散播途径是人的体液和血液.和乙肝患者一同吃晚饭,除非患者把含有病毒的唾液沾在食物上,被你吃进嘴里,而你又刚好患口腔溃疡,而这些病毒又碰巧在溃疡部位,你才可能会传染乙肝病毒.母婴散播多是临产过程中母亲有病毒的体液踏入孩子体内,而在腹中的孩子炼化母体的营养,大多数是正常的.和乙肝患者一同生活不必大惊小怪,应留意不要和患者共用牙膏,剃须刀等能致使体液和血液散播的危险物品就可以了.",dialogue_weak:肝病科:answer:内科5000-33000.csv:3122,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01147,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,你才可能会传染乙肝病,你才可能会传染乙肝病,82,92,母亲,"乙肝病毒最危险的散播途径是人的体液和血液.和乙肝患者一同吃晚饭,除非患者把含有病毒的唾液沾在食物上,被你吃进嘴里,而你又刚好患口腔溃疡,而这些病毒又碰巧在溃疡部位,你才可能会传染乙肝病毒.母婴散播多是临产过程中母亲有病毒的体液踏入孩子体内,而在腹中的孩子炼化母体的营养,大多数是正常的.和乙肝患者一同生活不必大惊小怪,应留意不要和患者共用牙膏,剃须刀等能致使体液和血液散播的危险物品就可以了.",dialogue_weak:肝病科:answer:内科5000-33000.csv:3122,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01148,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,指携带乙肝病,指携带乙肝病,74,80,母亲,"乙肝散播途径主要有以下几点：1,经血液散播：主要抱括做手术及血制品,注射器针头及针炙,牙科及手术器械等医疗行径,具备伤损性的美容行径.2,母婴散播：指携带乙肝病毒的母亲在怀孕期,分娩期,哺乳期将乙肝病毒散播给婴儿的一种方式.表面抗原阳性的母亲有40%-50%将乙肝病毒散播给婴儿,表面抗和e抗原双阳性的母亲有90%-100%将乙肝病毒散播给婴儿.3,性碰触散播：男女性生活可通过精液,阴道分泌液散播乙肝病毒.4,密切接触散播",dialogue_weak:肝病科:answer:内科5000-33000.csv:3124,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01149,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,哺乳期将乙肝病,哺乳期将乙肝病,93,100,母亲,"乙肝散播途径主要有以下几点：1,经血液散播：主要抱括做手术及血制品,注射器针头及针炙,牙科及手术器械等医疗行径,具备伤损性的美容行径.2,母婴散播：指携带乙肝病毒的母亲在怀孕期,分娩期,哺乳期将乙肝病毒散播给婴儿的一种方式.表面抗原阳性的母亲有40%-50%将乙肝病毒散播给婴儿,表面抗和e抗原双阳性的母亲有90%-100%将乙肝病毒散播给婴儿.3,性碰触散播：男女性生活可通过精液,阴道分泌液散播乙肝病毒.4,密切接触散播",dialogue_weak:肝病科:answer:内科5000-33000.csv:3124,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01150,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,将乙肝病,将乙肝病,129,133,母亲,"乙肝散播途径主要有以下几点：1,经血液散播：主要抱括做手术及血制品,注射器针头及针炙,牙科及手术器械等医疗行径,具备伤损性的美容行径.2,母婴散播：指携带乙肝病毒的母亲在怀孕期,分娩期,哺乳期将乙肝病毒散播给婴儿的一种方式.表面抗原阳性的母亲有40%-50%将乙肝病毒散播给婴儿,表面抗和e抗原双阳性的母亲有90%-100%将乙肝病毒散播给婴儿.3,性碰触散播：男女性生活可通过精液,阴道分泌液散播乙肝病毒.4,密切接触散播",dialogue_weak:肝病科:answer:内科5000-33000.csv:3124,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01151,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,将乙肝病,将乙肝病,162,166,母亲,"乙肝散播途径主要有以下几点：1,经血液散播：主要抱括做手术及血制品,注射器针头及针炙,牙科及手术器械等医疗行径,具备伤损性的美容行径.2,母婴散播：指携带乙肝病毒的母亲在怀孕期,分娩期,哺乳期将乙肝病毒散播给婴儿的一种方式.表面抗原阳性的母亲有40%-50%将乙肝病毒散播给婴儿,表面抗和e抗原双阳性的母亲有90%-100%将乙肝病毒散播给婴儿.3,性碰触散播：男女性生活可通过精液,阴道分泌液散播乙肝病毒.4,密切接触散播",dialogue_weak:肝病科:answer:内科5000-33000.csv:3124,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01152,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,阴道分泌液散播乙肝病,阴道分泌液散播乙肝病,192,202,母亲,"乙肝散播途径主要有以下几点：1,经血液散播：主要抱括做手术及血制品,注射器针头及针炙,牙科及手术器械等医疗行径,具备伤损性的美容行径.2,母婴散播：指携带乙肝病毒的母亲在怀孕期,分娩期,哺乳期将乙肝病毒散播给婴儿的一种方式.表面抗原阳性的母亲有40%-50%将乙肝病毒散播给婴儿,表面抗和e抗原双阳性的母亲有90%-100%将乙肝病毒散播给婴儿.3,性碰触散播：男女性生活可通过精液,阴道分泌液散播乙肝病毒.4,密切接触散播",dialogue_weak:肝病科:answer:内科5000-33000.csv:3124,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01153,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,母亲受乙型肝炎病毒感染,母亲受乙型肝炎病毒感染,10,21,母亲,2、母婴围产期散播：母亲受乙型肝炎病毒感染后，尤其HBEAG（+)和HBV-DNA（+）时婴儿受染非常常见。,dialogue_weak:肝病科:answer:内科5000-33000.csv:3172,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01154,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBEAG,HBEAG,25,30,母亲,2、母婴围产期散播：母亲受乙型肝炎病毒感染后，尤其HBEAG（+)和HBV-DNA（+）时婴儿受染非常常见。,dialogue_weak:肝病科:answer:内科5000-33000.csv:3172,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01155,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,HBV-DNA,HBV-DNA,34,41,母亲,2、母婴围产期散播：母亲受乙型肝炎病毒感染后，尤其HBEAG（+)和HBV-DNA（+）时婴儿受染非常常见。,dialogue_weak:肝病科:answer:内科5000-33000.csv:3172,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01156,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,但宝宝l岁以前要实施全面的病,但宝宝l岁以前要实施全面的病,58,72,母亲,丙肝不再次发生隔代遗传，你已经是一名母亲了，只要在哺乳期你和宝宝双方不要有锈蚀的地方直接碰触就绝不会有感染的可能会，但宝宝l岁以前要实施全面的病毒检测，以确认宝宝的健康。,dialogue_weak:肝病科:answer:内科5000-33000.csv:3281,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01157,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,以以防后代被感染,以以防后代被感染,29,37,母亲,但是留意怀孕的时候，母亲需要有做许多检查，必要时打截断针，以以防后代被感染！,dialogue_weak:肝病科:answer:内科5000-33000.csv:3402,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01158,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,降生后被相信是乙肝病毒的感染,降生后被相信是乙肝病毒的感染,9,23,母亲,一是父母亲有乙肝，降生后被相信是乙肝病毒的感染者。,dialogue_weak:肝病科:answer:内科5000-33000.csv:3452,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01159,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,从理论上讲是可以通过唾液感染,从理论上讲是可以通过唾液感染,0,14,母亲,从理论上讲是可以通过唾液感染的，但一次极少量的病毒不一定能病发，但是建议您带母亲去验一下肝功没事儿的话，最好麻醉疫苗！,dialogue_weak:肝病科:answer:内科5000-33000.csv:3667,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-01160,family_history,family_history,0.9,rules,family_history,0.9,family_history,false,但一次极少量的病毒不一定能病,但一次极少量的病毒不一定能病,16,30,母亲,从理论上讲是可以通过唾液感染的，但一次极少量的病毒不一定能病发，但是建议您带母亲去验一下肝功没事儿的话，最好麻醉疫苗！,dialogue_weak:肝病科:answer:内科5000-33000.csv:3667,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
